time,fileName,arousal,valence
2017/1/9 15:43:54,amusement_0747.jpg,0.50174826,0.50174826
2017/1/9 15:43:54,anger_0800.jpg,0.50174826,0.50174826
2017/1/9 15:44:0,sad_0457.jpg,0.50174826,0.50174826
2017/1/9 15:44:3,sad_0324.jpg,0.50174826,0.50174826
2017/1/9 15:44:4,contentment_0103.jpg,0.50174826,0.50174826
2017/1/9 15:44:5,contentment_0087.jpg,0.50174826,0.50174826
2017/1/9 15:44:6,disgust_0886.jpg,0.50174826,0.50174826
2017/1/9 15:44:7,sad_0444.jpg,0.50174826,0.50174826
2017/1/9 15:44:7,excitement_0262.jpg,0.50174826,0.50174826
2017/1/9 15:44:7,awe_0585.jpg,0.50174826,0.50174826
2017/1/9 15:44:7,fear_0927.jpg,0.50174826,0.50174826
2017/1/9 15:44:7,anger_0814.jpg,0.50174826,0.50174826
2017/1/9 15:44:8,sad_0620.jpg,0.50174826,0.50174826
2017/1/9 15:44:8,contentment_0092.jpg,0.50174826,0.50174826
2017/1/9 15:44:8,anger_0250.jpg,0.50174826,0.50174826
2017/1/9 15:44:8,excitement_0259.jpg,0.50174826,0.50174826
2017/1/9 15:44:8,disgust_0888.jpg,0.50174826,0.50174826
2017/1/9 15:44:9,excitement_0225.jpg,0.50174826,0.50174826
2017/1/9 15:44:9,disgust_0759 (1).jpg,0.50174826,0.50174826
2017/1/9 15:44:13,fear_0681.jpg,0.50174826,0.50174826
2017/1/9 15:44:14,contentment_0128.jpg,0.50174826,0.50174826
2017/1/9 15:44:15,sad_0629.jpg,0.50174826,0.50174826
2017/1/9 15:44:19,awe_0836.jpg,0.50174826,0.50174826
2017/1/9 15:44:22,sad_0305.jpg,0.50174826,0.50174826
2017/1/9 15:44:23,contentment_0077.jpg,0.50174826,0.50174826
2017/1/9 15:44:24,sad_0356.jpg,0.50174826,0.50174826
2017/1/9 15:44:25,sad_0330.jpg,0.50174826,0.50174826
2017/1/9 15:44:28,sad_0305.jpg,0.50174826,0.50174826
2017/1/9 15:44:28,contentment_0119.jpg,0.50174826,0.50174826
2017/1/9 15:44:29,sad_0322 (1).jpg,0.50174826,0.50174826
2017/1/9 15:44:29,anger_0271.jpg,0.50174826,0.50174826
2017/1/9 15:44:29,disgust_0768.jpg,0.50174826,0.50174826
2017/1/9 15:44:29,excitement_0173.jpg,0.50174826,0.50174826
2017/1/9 15:44:29,sad_0626.jpg,0.50174826,0.50174826
