time,fileName,arousal,valence
2017/1/12 13:14:38,amusement_0515.jpg,0.5589386,0.72761
2017/1/12 13:14:57,excitement_0197.jpg,0.9289214,0.75379515
2017/1/12 13:15:12,sad_0642.jpg,0.4084535,0.351397
2017/1/12 13:15:20,excitement_0212.jpg,0.41736034,0.55622345
2017/1/12 13:15:29,excitement_0203.jpg,0.62141925,0.7900211
2017/1/12 13:15:36,disgust_0765.jpg,0.40148887,0.3909234
2017/1/12 13:15:44,excitement_0235 (1).jpg,0.911283,0.918433
2017/1/12 13:15:51,disgust_0886.jpg,0.70314133,0.7168936
2017/1/12 13:16:1,excitement_0238.jpg,0.4094279,0.51219666
2017/1/12 13:16:4,awe_0042.jpg,0.50087875,0.50087875
2017/1/12 13:16:10,sad_0370.jpg,0.41198274,0.29337564
2017/1/12 13:16:17,sad_0612.jpg,0.4278255,0.4366852
2017/1/12 13:16:21,awe_0867.jpg,0.50087875,0.64857554
2017/1/12 13:16:25,excitement_0191.jpg,0.50087875,0.45688215
2017/1/12 13:16:28,contentment_0088.jpg,0.50087875,0.50087875
2017/1/12 13:16:36,fear_0936.jpg,0.6160375,0.57732874
2017/1/12 13:16:42,excitement_0246.jpg,0.6362691,0.64507234
2017/1/12 13:16:46,sad_0327.jpg,0.50087875,0.50087875
2017/1/12 13:16:51,sad_0638.jpg,0.50087875,0.56949955
2017/1/12 13:16:59,contentment_0079.jpg,0.50087875,0.50087875
2017/1/12 13:17:5,sad_0402.jpg,0.34351376,0.2644817
2017/1/12 13:17:12,amusement_0532.jpg,0.47000518,0.69699055
2017/1/12 13:17:16,awe_0590.jpg,0.6592155,0.61608255
2017/1/12 13:17:20,sad_0411.jpg,0.50087875,0.50087875
2017/1/12 13:17:26,sad_0300.jpg,0.552762,0.5976592
2017/1/12 13:17:31,sad_0634.jpg,0.47269154,0.35051322
2017/1/12 13:17:35,fear_0944.jpg,0.40233853,0.32851517
2017/1/12 13:17:38,fear_0712.jpg,0.50087875,0.50087875
2017/1/12 13:17:43,excitement_0219.jpg,0.50087875,0.6494573
2017/1/12 13:17:49,amusement_0743.jpg,0.5923694,0.80848056
2017/1/12 13:17:55,sad_0458.jpg,0.36897853,0.41020387
2017/1/12 13:18:1,contentment_0103.jpg,0.41991082,0.34356073
2017/1/12 13:18:7,awe_0603.jpg,0.65742123,0.7945058
2017/1/12 13:18:12,anger_0259.jpg,0.58530563,0.70838094
2017/1/12 13:18:19,sad_0624.jpg,0.5792091,0.37426087
2017/1/12 13:18:22,sad_0611.jpg,0.50087875,0.50087875
2017/1/12 13:18:30,disgust_0799.jpg,0.44193476,0.27058378
2017/1/12 13:18:35,fear_0925.jpg,0.5484751,0.6240443
2017/1/12 13:18:37,sad_0294.jpg,0.50087875,0.50087875
2017/1/12 13:18:42,excitement_0193.jpg,0.41196147,0.59755486
2017/1/12 13:18:49,sad_0629.jpg,0.33563095,0.2530096
2017/1/12 13:18:52,fear_0693.jpg,0.50087875,0.50087875
2017/1/12 13:18:57,disgust_0777 (1).jpg,0.4648178,0.46035433
2017/1/12 13:19:1,awe_0595.jpg,0.53706336,0.55288714
2017/1/12 13:19:4,awe_0830.jpg,0.50087875,0.50087875
2017/1/12 13:19:7,excitement_0236.jpg,0.50087875,0.5721803
2017/1/12 13:19:14,excitement_0208.jpg,0.6934101,0.83307594
2017/1/12 13:19:18,disgust_0790.jpg,0.40058318,0.41825667
2017/1/12 13:19:24,contentment_0076.jpg,0.50087875,0.56861275
2017/1/12 13:19:31,excitement_0183.jpg,0.733818,0.87522566
2017/1/12 13:19:35,fear_0965.jpg,0.456922,0.3891386
2017/1/12 13:19:40,anger_0011.jpg,0.3909263,0.33112392
2017/1/12 13:19:44,awe_0584.jpg,0.46037364,0.44104138
2017/1/12 13:19:50,sad_0637.jpg,0.50087875,0.37606403
2017/1/12 13:19:53,anger_0001.jpg,0.50087875,0.43043876
2017/1/12 13:19:57,sad_0424.jpg,0.4436826,0.40143245
2017/1/12 13:19:59,sad_0290.jpg,0.50087875,0.50087875
2017/1/12 13:20:5,anger_0820.jpg,0.32241842,0.22662306
2017/1/12 13:20:11,sad_0293.jpg,0.39351666,0.32416174
2017/1/12 13:20:14,fear_0963 (1).jpg,0.50087875,0.50087875
